project_id,sent_to_crc_date,project_size,source,status
1000536,2021-04-27,Small,simulated_future_projects,Future
1000537,2021-08-31,Small,simulated_future_projects,Future
1000538,2023-10-22,Small,simulated_future_projects,Future
1000539,2022-01-23,Small,simulated_future_projects,Future
1000540,2021-04-11,Small,simulated_future_projects,Future
1000541,2021-09-18,Very Large,simulated_future_projects,Future
1000542,2021-05-06,Small,simulated_future_projects,Future
1000543,2021-08-19,Small,simulated_future_projects,Future
1000544,2022-12-13,Small,simulated_future_projects,Future
1000545,2023-05-02,Small,simulated_future_projects,Future
1000546,2022-01-26,Small,simulated_future_projects,Future
1000547,2021-03-19,Small,simulated_future_projects,Future
1000548,2021-11-02,Small,simulated_future_projects,Future
1000549,2022-09-06,Small,simulated_future_projects,Future
1000550,2021-11-17,Large,simulated_future_projects,Future
1000551,2021-02-26,Small,simulated_future_projects,Future
1000552,2021-07-01,Small,simulated_future_projects,Future
1000553,2021-12-27,Small,simulated_future_projects,Future
1000554,2022-06-17,Large,simulated_future_projects,Future
1000555,2023-06-26,Small,simulated_future_projects,Future
1000556,2023-04-08,Small,simulated_future_projects,Future
1000557,2021-11-05,Small,simulated_future_projects,Future
1000558,2021-12-23,Small,simulated_future_projects,Future
1000559,2021-04-10,Small,simulated_future_projects,Future
1000560,2021-12-18,Small,simulated_future_projects,Future
1000561,2022-03-12,Small,simulated_future_projects,Future
1000562,2022-01-11,Small,simulated_future_projects,Future
1000563,2025-04-10,Small,simulated_future_projects,Future
1000564,2024-01-16,Small,simulated_future_projects,Future
1000565,2022-11-01,Small,simulated_future_projects,Future
1000566,2022-03-07,Small,simulated_future_projects,Future
1000567,2021-05-31,Small,simulated_future_projects,Future
1000568,2021-11-20,Small,simulated_future_projects,Future
1000569,2021-08-04,Small,simulated_future_projects,Future
1000570,2021-03-13,Small,simulated_future_projects,Future
1000571,2022-06-29,Small,simulated_future_projects,Future
1000572,2022-03-05,Small,simulated_future_projects,Future
1000573,2021-03-12,Small,simulated_future_projects,Future
1000574,2028-07-01,Small,simulated_future_projects,Future
1000575,2021-10-09,Small,simulated_future_projects,Future
1000576,2022-07-04,Very Large,simulated_future_projects,Future
1000577,2021-03-08,Small,simulated_future_projects,Future
1000578,2021-10-18,Small,simulated_future_projects,Future
1000579,2023-04-21,Large,simulated_future_projects,Future
1000580,2021-04-26,Small,simulated_future_projects,Future
1000581,2023-11-19,Small,simulated_future_projects,Future
1000582,2021-06-23,Small,simulated_future_projects,Future
1000583,2023-06-28,Small,simulated_future_projects,Future
1000584,2023-01-24,Small,simulated_future_projects,Future
1000585,2022-05-09,Small,simulated_future_projects,Future
1000586,2022-07-12,Small,simulated_future_projects,Future
1000587,2022-12-08,Small,simulated_future_projects,Future
1000588,2021-08-03,Large,simulated_future_projects,Future
1000589,2022-01-22,Small,simulated_future_projects,Future
1000590,2022-07-09,Small,simulated_future_projects,Future
1000591,2021-03-29,Small,simulated_future_projects,Future
1000592,2022-03-02,Small,simulated_future_projects,Future
1000593,2024-11-14,Small,simulated_future_projects,Future
1000594,2023-02-14,Small,simulated_future_projects,Future
1000595,2021-06-22,Small,simulated_future_projects,Future
1000596,2021-03-22,Small,simulated_future_projects,Future
1000597,2022-03-11,Small,simulated_future_projects,Future
1000598,2021-05-27,Large,simulated_future_projects,Future
1000599,2022-02-22,Small,simulated_future_projects,Future
1000600,2021-04-22,Small,simulated_future_projects,Future
1000601,2022-10-31,Small,simulated_future_projects,Future
1000602,2022-04-14,Small,simulated_future_projects,Future
1000603,2021-07-06,Very Large,simulated_future_projects,Future
1000604,2021-07-10,Small,simulated_future_projects,Future
1000605,2021-09-04,Small,simulated_future_projects,Future
1000606,2025-06-27,Small,simulated_future_projects,Future
1000607,2021-05-06,Small,simulated_future_projects,Future
1000608,2022-03-06,Small,simulated_future_projects,Future
1000609,2022-01-29,Small,simulated_future_projects,Future
1000610,2021-04-05,Small,simulated_future_projects,Future
1000611,2021-04-29,Small,simulated_future_projects,Future
1000612,2026-01-18,Small,simulated_future_projects,Future
1000613,2024-12-30,Small,simulated_future_projects,Future
1000614,2021-03-30,Small,simulated_future_projects,Future
1000615,2021-03-16,Small,simulated_future_projects,Future
1000616,2022-12-02,Large,simulated_future_projects,Future
1000617,2022-04-20,Small,simulated_future_projects,Future
1000618,2024-06-15,Small,simulated_future_projects,Future
1000619,2021-03-11,Small,simulated_future_projects,Future
1000620,2022-11-08,Large,simulated_future_projects,Future
1000621,2023-01-21,Small,simulated_future_projects,Future
1000622,2021-04-02,Small,simulated_future_projects,Future
1000623,2023-08-21,Small,simulated_future_projects,Future
1000624,2023-01-24,Small,simulated_future_projects,Future
1000625,2022-02-07,Small,simulated_future_projects,Future
1000626,2023-03-26,Small,simulated_future_projects,Future
1000627,2027-09-17,Small,simulated_future_projects,Future
1000628,2021-11-27,Small,simulated_future_projects,Future
1000629,2022-01-24,Small,simulated_future_projects,Future
1000630,2023-03-06,Small,simulated_future_projects,Future
1000631,2021-03-15,Small,simulated_future_projects,Future
1000632,2023-06-07,Small,simulated_future_projects,Future
1000633,2022-08-28,Small,simulated_future_projects,Future
1000634,2022-06-18,Small,simulated_future_projects,Future
1000635,2021-12-18,Small,simulated_future_projects,Future
1000636,2024-03-07,Small,simulated_future_projects,Future
1000637,2022-06-05,Small,simulated_future_projects,Future
1000638,2024-10-23,Small,simulated_future_projects,Future
1000639,2023-02-05,Small,simulated_future_projects,Future
1000640,2022-11-27,Very Large,simulated_future_projects,Future
1000641,2024-02-18,Small,simulated_future_projects,Future
1000642,2023-04-24,Small,simulated_future_projects,Future
1000643,2022-08-12,Small,simulated_future_projects,Future
1000644,2021-06-08,Small,simulated_future_projects,Future
1000645,2021-09-26,Small,simulated_future_projects,Future
1000646,2022-10-17,Small,simulated_future_projects,Future
1000647,2022-01-30,Small,simulated_future_projects,Future
1000648,2024-04-08,Small,simulated_future_projects,Future
1000649,2023-10-02,Small,simulated_future_projects,Future
1000650,2021-08-18,Small,simulated_future_projects,Future
1000651,2021-05-27,Small,simulated_future_projects,Future
1000652,2023-04-11,Small,simulated_future_projects,Future
1000653,2022-06-05,Small,simulated_future_projects,Future
1000654,2023-02-14,Small,simulated_future_projects,Future
1000655,2022-11-11,Small,simulated_future_projects,Future
1000656,2022-08-07,Small,simulated_future_projects,Future
1000657,2022-08-17,Large,simulated_future_projects,Future
1000658,2021-11-04,Small,simulated_future_projects,Future
1000659,2022-01-21,Small,simulated_future_projects,Future
1000660,2023-02-17,Small,simulated_future_projects,Future
1000661,2021-10-24,Small,simulated_future_projects,Future
1000662,2021-02-23,Small,simulated_future_projects,Future
1000663,2021-10-31,Small,simulated_future_projects,Future
1000664,2021-11-23,Small,simulated_future_projects,Future
1000665,2021-08-05,Large,simulated_future_projects,Future
1000666,2021-09-16,Small,simulated_future_projects,Future
1000667,2022-08-15,Small,simulated_future_projects,Future
1000668,2022-05-18,Small,simulated_future_projects,Future
1000669,2022-01-29,Small,simulated_future_projects,Future
1000670,2023-06-28,Small,simulated_future_projects,Future
1000671,2021-10-17,Small,simulated_future_projects,Future
1000672,2021-08-05,Small,simulated_future_projects,Future
1000673,2026-05-29,Very Large,simulated_future_projects,Future
1000674,2023-01-11,Small,simulated_future_projects,Future
1000675,2021-10-05,Small,simulated_future_projects,Future
1000676,2022-12-17,Small,simulated_future_projects,Future
1000677,2021-05-19,Small,simulated_future_projects,Future
1000678,2021-06-08,Small,simulated_future_projects,Future
1000679,2023-08-13,Small,simulated_future_projects,Future
1000680,2022-08-20,Small,simulated_future_projects,Future
1000681,2021-03-04,Small,simulated_future_projects,Future
1000682,2022-05-28,Small,simulated_future_projects,Future
1000683,2021-05-09,Small,simulated_future_projects,Future
1000684,2021-10-25,Large,simulated_future_projects,Future
1000685,2023-06-17,Small,simulated_future_projects,Future
1000686,2021-03-05,Large,simulated_future_projects,Future
1000687,2023-03-17,Small,simulated_future_projects,Future
1000688,2021-02-24,Small,simulated_future_projects,Future
1000689,2023-05-31,Small,simulated_future_projects,Future
1000690,2021-12-09,Small,simulated_future_projects,Future
1000691,2021-02-24,Small,simulated_future_projects,Future
1000692,2022-06-08,Small,simulated_future_projects,Future
1000693,2022-01-28,Small,simulated_future_projects,Future
1000694,2021-06-08,Small,simulated_future_projects,Future
1000695,2021-05-28,Small,simulated_future_projects,Future
1000696,2022-03-03,Small,simulated_future_projects,Future
1000697,2021-09-27,Small,simulated_future_projects,Future
1000698,2021-03-13,Small,simulated_future_projects,Future
1000699,2023-05-03,Small,simulated_future_projects,Future
1000700,2021-04-16,Small,simulated_future_projects,Future
1000701,2022-08-28,Small,simulated_future_projects,Future
1000702,2021-06-08,Large,simulated_future_projects,Future
1000703,2025-05-02,Small,simulated_future_projects,Future
1000704,2024-06-08,Small,simulated_future_projects,Future
1000705,2022-02-09,Large,simulated_future_projects,Future
1000706,2022-10-10,Small,simulated_future_projects,Future
1000707,2022-05-13,Small,simulated_future_projects,Future
1000708,2025-01-12,Small,simulated_future_projects,Future
1000709,2021-02-17,Small,simulated_future_projects,Future
1000710,2021-05-06,Small,simulated_future_projects,Future
1000711,2022-02-16,Small,simulated_future_projects,Future
1000712,2021-04-14,Small,simulated_future_projects,Future
1000713,2021-04-30,Small,simulated_future_projects,Future
1000714,2021-02-14,Small,simulated_future_projects,Future
1000715,2021-09-09,Small,simulated_future_projects,Future
1000716,2021-12-24,Small,simulated_future_projects,Future
1000717,2022-06-20,Small,simulated_future_projects,Future
1000718,2024-09-25,Small,simulated_future_projects,Future
1000719,2022-12-15,Small,simulated_future_projects,Future
1000720,2021-08-26,Small,simulated_future_projects,Future
1000721,2023-03-01,Small,simulated_future_projects,Future
1000722,2021-09-24,Small,simulated_future_projects,Future
1000723,2022-06-03,Small,simulated_future_projects,Future
1000724,2021-08-07,Small,simulated_future_projects,Future
1000725,2023-03-15,Small,simulated_future_projects,Future
1000726,2024-10-30,Large,simulated_future_projects,Future
1000727,2023-08-31,Small,simulated_future_projects,Future
1000728,2021-06-07,Small,simulated_future_projects,Future
1000729,2021-05-09,Small,simulated_future_projects,Future
1000730,2024-12-06,Small,simulated_future_projects,Future
1000731,2021-10-20,Small,simulated_future_projects,Future
1000732,2021-03-07,Small,simulated_future_projects,Future
1000733,2021-07-14,Small,simulated_future_projects,Future
1000734,2023-05-27,Small,simulated_future_projects,Future
1000735,2021-04-03,Small,simulated_future_projects,Future
1000736,2021-06-16,Small,simulated_future_projects,Future
1000737,2021-10-06,Small,simulated_future_projects,Future
1000738,2021-08-01,Small,simulated_future_projects,Future
1000739,2021-07-23,Small,simulated_future_projects,Future
1000740,2024-07-31,Small,simulated_future_projects,Future
1000741,2022-03-04,Small,simulated_future_projects,Future
1000742,2022-04-06,Small,simulated_future_projects,Future
1000743,2023-06-20,Small,simulated_future_projects,Future
1000744,2022-04-11,Small,simulated_future_projects,Future
1000745,2022-02-20,Small,simulated_future_projects,Future
1000746,2021-06-18,Small,simulated_future_projects,Future
1000747,2021-08-27,Small,simulated_future_projects,Future
1000748,2023-01-10,Small,simulated_future_projects,Future
1000749,2023-04-08,Small,simulated_future_projects,Future
1000750,2023-10-20,Small,simulated_future_projects,Future
1000751,2021-09-25,Small,simulated_future_projects,Future
1000752,2022-04-26,Large,simulated_future_projects,Future
1000753,2021-05-30,Small,simulated_future_projects,Future
1000754,2021-12-04,Small,simulated_future_projects,Future
1000755,2022-06-03,Small,simulated_future_projects,Future
1000756,2023-01-16,Small,simulated_future_projects,Future
1000757,2022-11-23,Small,simulated_future_projects,Future
1000758,2022-08-01,Small,simulated_future_projects,Future
1000759,2021-03-20,Small,simulated_future_projects,Future
1000760,2021-06-20,Small,simulated_future_projects,Future
1000761,2021-04-27,Small,simulated_future_projects,Future
1000762,2023-03-07,Small,simulated_future_projects,Future
1000763,2024-02-08,Small,simulated_future_projects,Future
1000764,2024-06-11,Small,simulated_future_projects,Future
1000765,2021-06-22,Small,simulated_future_projects,Future
1000766,2022-05-01,Very Large,simulated_future_projects,Future
1000767,2021-06-05,Small,simulated_future_projects,Future
1000768,2022-05-12,Small,simulated_future_projects,Future
1000769,2022-03-10,Small,simulated_future_projects,Future
1000770,2029-05-24,Small,simulated_future_projects,Future
1000771,2021-07-09,Small,simulated_future_projects,Future
1000772,2023-07-28,Small,simulated_future_projects,Future
1000773,2021-03-25,Small,simulated_future_projects,Future
1000774,2021-11-02,Small,simulated_future_projects,Future
